"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"63783",58,26,32,11,2,9,1,1,3,5,2,911,805,212,146,47,2,208,298,13,99,97,4,87,84,2,10,8,14,7,24,5,236,277,17,17,636,83,4.11792452830189,1.37264150943396,4.30280998991691,3.56603773584906,3.69339622641509,0.55188679245283,8.83018867924528,4.20283018867925,0.258385093167702,0.327113062568606,0.370186335403727,0.697299397972333,0.271587743732591,0.303474938986192,0.0922063666300768,0.0911086717892426,0.0142700329308452,0.790340285400659,0.1602634467618,0.0515916575192097,0.0021953896816685,25.7974137931035,0.571256835407778,0.0221439575295914,0.521613221808153,0.28628607124487
"63785",4,0,4,0,0,0,0,0,0,0,0,28,26,6.66666666666667,5,0,0,5,5,0,1,1,0,2,4,0,0,0,0,0,1,1,10,5,0,1,20,2,1.35,1.05,2.82356470689804,5.4,2.7,0,6.75,1.35,0.192307692307692,0.25,0.192307692307692,0.442307692307692,0.227272727272727,0.204675485918878,0.142857142857143,0.0714285714285714,0,0.785714285714286,0.178571428571429,0,0,27.6875,3.42408702408702,0.123669057303369,0.0916067091136065,1.6358340913144
"63786",51,0,51,3,10,4,1,9,13,10,7,244,212,57.3333333333333,34,9,0,46,64,3,33,23,1,29,48,1,1,1,5,1,19,2,51,66,1,0,172,28,3.61046511627907,1.2906976744186,3.59449493945618,7.53488372093023,4.55232558139535,0.470930232558139,7.22093023255814,5.18023255813953,0.216981132075472,0.307377049180328,0.30188679245283,0.609263841633158,0.265432098765432,0.274271704091208,0.19672131147541,0.114754098360656,0.0122950819672131,0.668032786885246,0.139344262295082,0.0368852459016393,0,28.7990196078431,-0.406145534052511,-0.0141027555653978,-0.0898397761943862,-0.184097902037677
"63793",2,1,1,0,0,0,0,0,0,1,0,33,24,5,7,3,0,11,17,1,7,6,1,8,3,0,1,0,1,0,1,1,7,3,2,0,15,7,10.8,3.6,8.72356470689804,5.4,14.4,1.8,19.8,12.6,0.458333333333333,0.545454545454545,0.708333333333333,1.25378787878788,0.476190476190476,0.515716266384236,0.0909090909090909,0.212121212121212,0.0303030303030303,0.636363636363636,0.212121212121212,0.0909090909090909,0,28.875,-7.82591297591298,-0.271027289209107,-0.150570716227282,-2.28137448829215
"63796",92,0,92,7,26,9,6,20,27,17,14,470,383,102.333333333333,89,10,0,103,125,4,54,50,2,74,64,0,5,6,11,8,42,14,116,101,5,13,307,72,4.39739413680782,1.71009771986971,4.49164288279381,5.62866449511401,6.50814332247557,0.351791530944625,9.05863192182411,4.74918566775244,0.268929503916449,0.38936170212766,0.326370757180157,0.715732459307816,0.309375,0.326520660841315,0.136170212765957,0.153191489361702,0.00851063829787234,0.680851063829787,0.18936170212766,0.0212765957446809,0,28.7717391304348,0.0249013563345803,0.000865479706377557,0.00984082480955222,0.0104689625633534
"63799",8,0,8,1,0,1,0,0,1,2,0,25,20,3.66666666666667,10,1,0,11,12,0,6,6,1,5,1,0,0,0,1,0,3,0,3,5,1,0,11,4,14.7272727272727,4.09090909090909,5.85083743417077,2.45454545454545,12.2727272727273,0,27,14.7272727272727,0.55,0.6,0.6,1.2,0.578947368421053,0.528185738606719,0.04,0.16,0,0.76,0.4,0.04,0,29.875,-9.9531857031857,-0.333161027721697,-0.135732270553284,-2.71464541106568
"63800",2,2,0,1,0,1,0,0,0,0,0,40,34,9,6,1,0,8,12,1,7,6,0,5,3,0,1,0,1,0,0,0,13,9,1,2,27,5,6,1.44444444444444,5.56800915134249,3,5,1,8,7,0.235294117647059,0.325,0.352941176470588,0.677941176470588,0.225806451612903,0.295531698719378,0.075,0.125,0.025,0.775,0.15,0.025,0,25.875,-2.22591297591298,-0.0860256222575063,-0.0860256222575063,-1.07532027821883
"63801",13,3,10,2,1,2,1,0,1,1,1,95,76,21.6666666666667,15,4,0,21,31,2,9,8,0,17,16,1,1,0,2,0,3,0,21,19,5,4,65,17,3.32307692307692,1.75384615384615,5.20048778382112,6.64615384615385,7.06153846153846,0.830769230769231,8.72307692307692,3.73846153846154,0.276315789473684,0.4,0.407894736842105,0.807894736842105,0.322033898305085,0.356599490199992,0.168421052631579,0.178947368421053,0.0210526315789474,0.631578947368421,0.157894736842105,0.0421052631578947,0,28.0192307692308,1.03562548562549,0.0369612390202644,0.0889807606043403,0.468319792654422
"63806",2,0,2,0,0,0,0,0,0,0,0,10,10,2.66666666666667,2,1,0,3,4,0,1,1,0,0,1,0,0,0,1,0,1,1,3,3,0,0,8,0,3.375,1.125,2.37356470689804,3.375,0,0,10.125,3.375,0.3,0.3,0.4,0.7,0.333333333333333,0.295389154531225,0.1,0,0,0.9,0.2,0.1,0,28.375,1.39908702408702,0.0493070316858863,0.0146094908698922,0.730474543494612
"63819",32,25,7,8,1,10,1,0,1,3,0,712,617,156.666666666667,121,34,4,173,257,14,88,83,0,88,85,2,2,7,12,3,4,2,153,204,3,10,470,88,4.76808510638298,1.66595744680851,4.88526683455762,4.88297872340426,5.05531914893617,0.804255319148936,9.93829787234043,5.05531914893617,0.280388978930308,0.370786516853933,0.416531604538088,0.78731812139202,0.305769230769231,0.341792188058291,0.11938202247191,0.123595505617978,0.0196629213483146,0.73314606741573,0.169943820224719,0.047752808988764,0.00561797752808989,24.71875,-0.281232124849147,-0.0113772793870704,-0.198048937478633,-0.13907931002713
"63830",1,1,0,0,0,0,0,0,0,0,0,27,27,8,2,0,0,3,6,1,2,2,0,0,2,0,0,0,0,0,0,0,13,9,0,0,24,0,2.25,0.375,4.24856470689804,2.25,0,1.125,3.375,2.25,0.111111111111111,0.111111111111111,0.222222222222222,0.333333333333333,0.0833333333333333,0.13597084436053,0.0740740740740741,0,0.037037037037037,0.888888888888889,0.0740740740740741,0,0,19.5,2.52408702408702,0.129440360209591,0.115058097964081,2.13070551785335
"63831",32,0,32,3,6,1,2,4,9,4,5,203,193,48,45,10,1,59,80,3,20,20,0,5,24,2,2,2,6,1,14,7,62,49,1,1,144,5,3.75,1.33333333333333,3.24856470689804,4.5,0.9375,0.5625,11.0625,3.75,0.305699481865285,0.320197044334975,0.414507772020725,0.734704816355701,0.333333333333333,0.31232685193548,0.118226600985222,0.0246305418719212,0.0147783251231527,0.83743842364532,0.221674876847291,0.0492610837438424,0.00492610837438424,28.21875,1.02408702408702,0.0362910130351991,0.193552069521062,0.476729235273551
"63833",2,0,2,0,0,1,0,0,0,2,0,25,22,6,3,1,0,5,9,1,4,4,0,2,2,0,1,0,0,0,0,0,6,10,1,1,18,2,6,1.16666666666667,5.62356470689804,3,3,1.5,7.5,6,0.227272727272727,0.28,0.409090909090909,0.689090909090909,0.2,0.285529394326025,0.08,0.08,0.04,0.8,0.12,0.04,0,27,-1.22591297591298,-0.0454041842930732,-0.0302694561953821,-0.605389123907643
"63834",3,3,0,1,0,1,0,0,0,0,0,72,61,16,16,1,0,18,22,1,8,7,0,7,12,1,2,0,0,1,0,0,10,23,2,3,48,7,3.9375,1.5625,3.74856470689804,6.75,3.9375,0.5625,10.125,4.5,0.295081967213115,0.361111111111111,0.360655737704918,0.721766848816029,0.34,0.318598093593355,0.166666666666667,0.0972222222222222,0.0138888888888889,0.708333333333333,0.222222222222222,0.0138888888888889,0,24,0.274087024087024,0.0114202926702927,0.0203027425249647,0.140991267534477
"63843",1,0,1,0,0,0,0,0,0,1,0,9,7,1.33333333333333,0,1,0,3,10,2,4,4,0,2,1,0,0,0,0,0,0,0,0,3,0,0,4,2,27,3.75,25.623564706898,6.75,13.5,13.5,20.25,27,0.428571428571429,0.555555555555556,1.42857142857143,1.98412698412698,0.25,0.717921675596058,0.111111111111111,0.222222222222222,0.222222222222222,0.444444444444444,0,0.111111111111111,0,31,-22.225912975913,-0.71696493470687,-0.106217027363981,-5.9009459646656
"63844",2,2,0,0,0,2,0,0,0,0,0,57,54,11.6666666666667,12,2,0,17,28,3,9,7,0,2,5,0,0,0,0,0,0,0,16,14,0,0,35,2,5.4,1.62857142857143,6.12356470689804,3.85714285714286,1.54285714285714,2.31428571428571,13.1142857142857,6.94285714285714,0.314814814814815,0.333333333333333,0.518518518518518,0.851851851851852,0.304347826086957,0.357918634718638,0.087719298245614,0.0350877192982456,0.0526315789473684,0.824561403508772,0.210526315789474,0.0350877192982456,0,24.625,-2.16877011877012,-0.0880718829957409,-0.11416725573522,-1.0014671555721
"63845",10,3,7,2,0,1,0,0,3,0,1,132,110,27.3333333333333,17,8,2,31,55,4,17,14,0,17,16,1,0,1,4,4,7,0,32,28,0,1,82,17,4.60975609756098,1.75609756097561,5.7211256825078,5.26829268292683,5.59756097560976,1.31707317073171,10.2073170731707,5.59756097560976,0.281818181818182,0.393939393939394,0.5,0.893939393939394,0.3,0.381013906832829,0.121212121212121,0.128787878787879,0.0303030303030303,0.689393939393939,0.128787878787879,0.0606060606060606,0.0151515151515152,27.175,-0.823473951522733,-0.0303026293108641,-0.0920302075366984,-0.348599270972343
"63851",50,17,33,7,4,13,1,3,6,8,0,630,571,146.666666666667,113,23,1,161,258,24,86,80,1,45,98,4,5,3,19,4,28,8,151,164,3,3,440,44,4.90909090909091,1.39772727272727,4.81447379780713,6.01363636363636,2.76136363636364,1.47272727272727,9.87954545454546,5.27727272727273,0.281961471103327,0.331746031746032,0.45183887915937,0.783584910905401,0.301762114537445,0.332368570055902,0.155555555555556,0.0698412698412698,0.0380952380952381,0.728571428571429,0.179365079365079,0.0365079365079365,0.00158730158730159,26.89,-0.503185703185704,-0.0187127446331612,-0.304948431058923,-0.242022564332478
"63856",29,14,15,4,4,6,2,1,1,4,0,485,417,105.333333333333,71,22,2,118,213,23,69,68,0,58,70,0,3,5,10,7,14,6,112,116,6,6,316,58,5.81012658227848,1.67088607594937,6.28495711196133,5.98101265822785,4.95569620253165,1.96518987341772,10.0822784810127,5.89556962025317,0.282973621103118,0.377319587628866,0.510791366906475,0.888110954535341,0.290519877675841,0.373385099112896,0.144329896907216,0.119587628865979,0.0474226804123711,0.674226804123711,0.14639175257732,0.045360824742268,0.00412371134020619,26.3362068965517,-1.12148259616614,-0.0425832998871596,-0.498382324605275,-0.513796210933273
"63859",3,3,0,0,0,2,0,0,0,0,0,66,51,13.3333333333333,10,3,0,14,20,1,13,12,0,13,8,0,1,0,0,1,0,0,8,21,5,1,40,13,8.1,2.025,5.82356470689804,5.4,8.775,0.675,9.45,8.775,0.274509803921569,0.424242424242424,0.392156862745098,0.816399286987522,0.302325581395349,0.363336752656612,0.121212121212121,0.196969696969697,0.0151515151515152,0.651515151515151,0.151515151515152,0.0454545454545455,0,26.5833333333333,-4.00091297591298,-0.150504563357228,-0.22296972349219,-1.68916457191053
"63861",5,1,4,0,1,1,0,1,0,1,1,46,34,8.66666666666667,7,1,0,11,21,3,9,9,0,10,5,0,0,0,2,2,1,0,9,9,1,0,26,10,9.34615384615385,2.42307692307692,9.93125701459035,5.19230769230769,10.3846153846154,3.11538461538462,11.4230769230769,9.34615384615385,0.323529411764706,0.5,0.617647058823529,1.11764705882353,0.307692307692308,0.466347078362176,0.108695652173913,0.217391304347826,0.0652173913043478,0.565217391304348,0.152173913043478,0.0217391304347826,0,28.75,-4.57206682206682,-0.159028411202324,-0.153138470046683,-1.66454858746394
"63862",9,0,9,0,2,0,0,2,2,1,0,64,56,15.3333333333333,6,3,0,11,20,2,4,4,0,8,7,0,0,0,1,0,10,4,19,19,1,0,46,8,2.34782608695652,1.23913043478261,5.47139079385456,4.10869565217391,4.69565217391304,1.17391304347826,6.45652173913043,2.34782608695652,0.196428571428571,0.296875,0.357142857142857,0.654017857142857,0.191489361702128,0.285259723309714,0.109375,0.125,0.03125,0.734375,0.09375,0.046875,0,27.7777777777778,2.4262609371305,0.0873453937366981,0.148810670810671,1.16258336570837
"63863",19,3,16,1,1,1,1,0,2,3,1,167,141,34.6666666666667,35,8,2,48,69,3,26,23,2,24,6,0,1,0,4,1,11,2,40,46,1,7,104,22,5.97115384615385,2.01923076923077,5.80625701459035,1.55769230769231,6.23076923076923,0.778846153846154,12.4615384615385,6.75,0.340425531914894,0.425149700598802,0.48936170212766,0.914511402726462,0.338345864661654,0.393519577755491,0.0359281437125748,0.131736526946108,0.0179640718562874,0.796407185628742,0.209580838323353,0.0479041916167665,0.0119760479041916,28.2894736842105,-1.97591297591298,-0.0698462261252959,-0.269037315445584,-0.805500944447857
"63866",33,0,33,3,5,4,1,4,8,12,1,203,183,45,40,13,0,55,74,2,28,24,1,17,17,0,2,2,4,1,20,8,49,60,6,2,135,16,4.8,1.57777777777778,4.01245359578693,3.4,3.4,0.4,11,5.6,0.300546448087432,0.354679802955665,0.404371584699454,0.759051387655119,0.319277108433735,0.327829403922466,0.083743842364532,0.0788177339901478,0.00985221674876847,0.817733990147783,0.197044334975369,0.0640394088669951,0,28.5909090909091,-0.825912975912976,-0.028887258299023,-0.144436291495115,-0.355754412549544
"63867",69,50,19,19,1,19,1,0,3,4,1,1547,1432,371.333333333333,273,83,4,391,575,31,188,170,0,89,124,5,12,11,37,9,20,9,468,451,11,22,1114,89,4.12028725314183,1.29263913824057,4.26000994926788,3.00538599640934,2.15709156193896,0.751346499102334,9.47666068222621,4.55655296229803,0.27304469273743,0.316095669036845,0.401536312849162,0.717631981886008,0.279286268425136,0.306244183340454,0.0801551389786684,0.0575307045895281,0.0200387847446671,0.836457659987072,0.176470588235294,0.0536522301228184,0.00258564964447317,23.9710144927536,0.217534061788998,0.00907487924029071,0.374422795321624,0.121015770950751
"63869",38,25,13,11,1,12,1,0,1,3,3,727,661,172.666666666667,125,40,5,182,268,12,85,83,1,50,64,2,7,5,18,7,8,3,208,211,20,11,518,49,4.32625482625483,1.33783783783784,4.13707822041155,3.33590733590734,2.60617760617761,0.625482625482625,9.48648648648649,4.43050193050193,0.275340393343419,0.327372764786795,0.405446293494705,0.7328190582815,0.287162162162162,0.313558933182095,0.0880330123796424,0.0674002751031637,0.0165061898211829,0.817056396148556,0.171939477303989,0.0550206327372765,0.00687757909215956,24.8618421052632,0.343585093585093,0.0138197761907738,0.265134965437808,0.182348669489551
"63872",25,13,12,5,2,4,0,1,1,0,1,457,405,107,78,8,3,100,147,11,48,47,2,48,60,1,0,6,12,3,4,1,119,122,11,6,321,46,3.95327102803738,1.36448598130841,4.6282376040943,5.04672897196262,4.03738317757009,0.925233644859813,8.41121495327103,4.03738317757009,0.246913580246914,0.326039387308534,0.362962962962963,0.689002350271497,0.266467065868263,0.302508767680949,0.131291028446389,0.100656455142232,0.0240700218818381,0.733041575492341,0.170678336980306,0.0175054704595186,0.00656455142231947,25.02,0.736703846516931,0.0294445981821315,0.350063556165341,0.383001702587901
"63873",55,21,34,3,3,11,2,1,11,4,0,747,625,167.666666666667,105,35,2,161,257,19,95,91,0,107,122,1,8,10,13,6,28,6,177,170,14,18,503,107,4.88469184890656,1.59840954274354,5.05597027349844,6.54870775347913,5.74353876739563,1.01988071570577,8.64214711729622,5.09940357852883,0.2576,0.366800535475234,0.4112,0.778000535475234,0.288617886178862,0.337639564255413,0.163319946452477,0.143239625167336,0.0254350736278447,0.659973226238286,0.140562248995984,0.0468540829986613,0.00267737617135207,26.7227272727273,-0.325316554441804,-0.0121737781896916,-0.226792978867217,-0.15180252936226
"63874",115,62,53,29,1,21,0,1,9,7,5,2094,1870,488,345,92,10,497,759,50,245,235,3,183,226,6,15,18,52,20,59,25,568,580,29,24,1464,180,4.33401639344262,1.38729508196721,4.63585978886525,4.16803278688525,3.375,0.922131147540984,9.16598360655738,4.51844262295082,0.265775401069519,0.332855778414518,0.405882352941176,0.738738131355694,0.277812305779988,0.317730710622853,0.10792741165234,0.0859598853868195,0.0238777459407832,0.771251193887297,0.164756446991404,0.0439350525310411,0.00477554918815664,25.2326086956522,0.255644401136204,0.010131508962062,0.549352930387364,0.131173097036142
"63883",6,4,2,2,0,2,0,0,0,0,0,113,89,24.3333333333333,14,3,2,21,34,2,17,17,0,19,8,1,2,0,2,2,4,2,33,28,5,1,73,19,6.28767123287671,1.64383561643836,5.87698936443229,2.95890410958904,7.02739726027397,0.73972602739726,7.76712328767123,6.28767123287671,0.235955056179775,0.371681415929204,0.382022471910112,0.753703887839316,0.234567901234568,0.333119411957282,0.0707964601769911,0.168141592920354,0.0176991150442478,0.725663716814159,0.123893805309735,0.0265486725663717,0.0176991150442478,26.0416666666667,-1.51358420878969,-0.058121633617524,-0.157143676077009,-0.69532600034075
"63884",5,2,3,0,1,2,1,0,1,1,1,71,58,13.6666666666667,14,5,0,21,32,2,16,16,0,11,6,1,0,0,2,1,3,1,17,15,1,0,41,11,10.5365853658537,2.34146341463415,6.56258909714194,3.95121951219512,7.24390243902439,1.31707317073171,13.8292682926829,10.5365853658537,0.362068965517241,0.464788732394366,0.551724137931034,1.0165128703254,0.38,0.434817135761127,0.0845070422535211,0.154929577464789,0.028169014084507,0.71830985915493,0.197183098591549,0.0704225352112676,0,28.3,-5.76249834176663,-0.20362184953239,-0.309203549289925,-2.17748978373187
"63886",25,8,17,4,5,4,1,4,3,5,0,257,213,53.3333333333333,44,13,1,63,93,5,45,38,2,41,42,0,2,4,7,1,12,6,49,58,4,3,160,39,6.4125,1.9125,4.96106470689804,7.0875,6.91875,0.84375,10.63125,7.59375,0.295774647887324,0.400778210116732,0.436619718309859,0.837397928426591,0.345238095238095,0.364403134579729,0.163424124513619,0.151750972762646,0.0194552529182879,0.653696498054475,0.171206225680934,0.0505836575875486,0.00389105058365759,28.15,-2.81966297591298,-0.100165647456944,-0.593574207152261,-1.15481363259195
"63889",24,18,6,4,0,8,0,0,0,0,1,490,433,108.666666666667,97,23,4,138,211,14,81,76,0,43,45,3,7,4,12,4,8,3,145,112,4,7,326,43,6.29447852760736,1.66564417177914,5.15730703818638,3.72699386503067,3.56134969325153,1.15950920245399,11.4294478527607,6.70858895705521,0.318706697459584,0.377551020408163,0.48729792147806,0.864848941886223,0.325459317585302,0.365602449339146,0.0918367346938776,0.0877551020408163,0.0285714285714286,0.783673469387755,0.197959183673469,0.0469387755102041,0.00816326530612245,25.7395833333333,-1.93450193296819,-0.0751566918514554,-0.907447464576832,-0.925966800588604
"63892",5,5,0,4,0,1,0,0,0,0,0,133,113,32.6666666666667,18,4,0,24,34,2,11,10,1,16,11,0,2,0,4,2,0,0,36,43,3,3,98,15,2.75510204081633,1.19387755102041,4.62356470689804,3.03061224489796,4.40816326530612,0.551020408163265,6.61224489795918,3.03061224489796,0.212389380530973,0.308270676691729,0.300884955752212,0.609155632443942,0.215686274509804,0.27414199715236,0.0827067669172932,0.112781954887218,0.0150375939849624,0.766917293233083,0.135338345864662,0.0300751879699248,0,21.85,1.74347477918906,0.079792896072726,0.289618659819524,1.08879195420874
"63894",82,44,38,12,12,20,4,8,14,7,4,1319,1100,294,199,58,6,295,461,32,168,159,2,189,232,4,17,15,26,9,23,11,290,295,28,29,882,187,4.86734693877551,1.63945578231293,4.86846266608171,7.10204081632653,5.78571428571429,0.979591836734694,9.03061224489796,5.14285714285714,0.268181818181818,0.372251705837756,0.419090909090909,0.791342614928665,0.308323563892145,0.342915166027122,0.175890826383624,0.141774071266111,0.0242608036391205,0.649734647460197,0.150871872630781,0.043972706595906,0.0045489006823351,26.1585365853659,-0.368770118770119,-0.0140975057058973,-0.460518519725979,-0.174571084050788
"63896",79,56,23,20,1,23,0,1,5,3,2,1684,1449,383.666666666667,263,73,3,371,546,32,185,174,0,200,236,6,18,16,23,11,20,10,399,454,38,26,1151,200,4.08166811468288,1.48827106863597,4.54146218734982,5.53605560382276,4.69157254561251,0.750651607298002,8.70286707211121,4.33970460469157,0.256038647342995,0.345605700712589,0.376811594202899,0.722417294915488,0.282735613010842,0.315838045213398,0.140142517814727,0.118764845605701,0.0190023752969121,0.715558194774347,0.156175771971496,0.0433491686460808,0.00178147268408551,24.4715189873418,0.434382419395451,0.0177505294877748,0.756698497793659,0.224672950651324
"63900",7,6,1,2,0,3,0,0,1,0,0,170,150,38.3333333333333,27,13,0,47,81,7,24,24,0,16,21,0,1,1,6,3,1,0,39,43,4,5,115,16,5.63478260869565,1.64347826086957,5.65399948950674,4.9304347826087,3.75652173913044,1.64347826086957,11.0347826086957,5.63478260869565,0.313333333333333,0.388235294117647,0.54,0.928235294117647,0.32520325203252,0.388331545669552,0.123529411764706,0.0941176470588235,0.0411764705882353,0.723529411764706,0.158823529411765,0.0764705882352941,0,24.3571428571429,-0.860695584608629,-0.0353364756144305,-0.150507210950352,-0.442668267501036
"63905",72,59,13,21,1,21,1,0,4,2,3,1699,1476,387,290,64,9,410,633,47,236,225,1,191,265,5,10,13,33,17,6,1,384,422,27,43,1161,190,5.23255813953488,1.55038759689922,4.8057352495337,6.16279069767442,4.44186046511628,1.09302325581395,9.53488372093023,5.48837209302326,0.277777777777778,0.363154796939376,0.428861788617886,0.792016585557262,0.309199318568995,0.341442189417044,0.155974102413184,0.11183048852266,0.0276633313713949,0.693937610359035,0.170688640376692,0.0376692171865803,0.00529723366686286,24.3958333333333,-0.714285068936232,-0.02927897806058,-1.25899605660494,-0.370510905416403
"63908",15,10,5,4,0,4,0,0,1,1,0,284,261,68.3333333333333,50,13,1,68,95,4,29,24,0,17,51,3,3,0,3,0,5,4,74,69,3,4,205,17,3.1609756097561,1.24390243902439,3.1381988532395,6.71707317073171,2.2390243902439,0.526829268292683,8.95609756097561,3.81951219512195,0.260536398467433,0.299295774647887,0.363984674329502,0.663280448977389,0.30622009569378,0.285687291080197,0.179577464788732,0.0598591549295775,0.0140845070422535,0.746478873239437,0.176056338028169,0.0457746478873239,0.00352112676056338,24.6166666666667,0.954574828965072,0.0387775827609373,0.294422387629338,0.518349273995314
