"CID","G","GS","RA","W","SVO","L","BS","SV","SD","MD","HLD","BF","AB","IP","X1B","X2B","X3B","HA","TB","HR","R","ER","IBB","BB","K","SH","SF","WP","DP","HP","IR","IRS","GB","FB","SB","CS","outs","UBB","ERA","WHIP","FIP","K9","BB9","HR9","H9","R9","BAA","OBPA","SLGA","OPSA","pBABIP","WOBAa","Krate","BBrate","HRrate","BIPrate","X1Brate","X2Brate","X3Brate","dRPW","RAA9","WPGAA","fWAA","fWAA.500"
"61902",43,0,43,0,4,3,0,4,7,5,5,202,183,45.3333333333333,41,5,2,53,77,5,21,21,1,15,44,0,3,0,4,1,26,9,32,53,4,2,136,14,4.16911764705882,1.47794117647059,3.49773065315417,8.73529411764706,2.97794117647059,0.992647058823529,10.5220588235294,4.16911764705882,0.289617486338798,0.336633663366337,0.420765027322404,0.757398690688741,0.35036496350365,0.332123928125813,0.217821782178218,0.0693069306930693,0.0247524752475248,0.678217821782178,0.202970297029703,0.0247524752475248,0.0099009900990099,28.7848837209302,0.878017540443699,0.0305027301467009,0.153643381479679,0.380305399702175
"61904",490,1,489,42,94,37,27,67,146,83,58,2414,2147,571,341,90,11,529,902,87,281,269,12,227,456,4,16,16,45,19,247,75,562,604,25,30,1713,215,4.2399299474606,1.30297723292469,4.5917478572337,7.18739054290718,3.57793345008757,1.37127845884413,8.33800350262697,4.42907180385289,0.246390312063344,0.316072908036454,0.420121099208197,0.736194007244651,0.27283950617284,0.322975428798255,0.188898094449047,0.0890637945318973,0.036039768019884,0.673156586578293,0.14125932062966,0.0372825186412593,0.00455675227837614,28.6821428571429,0.618063383649633,0.0215487171487856,1.36714638799518,0.283170337198669
"61905",79,3,76,3,8,1,4,4,17,9,6,457,407,108,63,27,1,100,156,9,53,49,0,40,73,0,5,3,11,5,35,9,121,112,7,6,324,40,4.08333333333333,1.2962962962963,3.92120559868794,6.08333333333333,3.33333333333333,0.75,8.33333333333333,4.41666666666667,0.245700245700246,0.317286652078775,0.383292383292383,0.700579035371158,0.275757575757576,0.310427429829265,0.159737417943107,0.087527352297593,0.0196936542669584,0.722100656455142,0.137855579868709,0.0590809628008753,0.00218818380743982,28.4525316455696,0.630468520835856,0.0221586088960216,0.265903306752259,0.290922655089999
"61908",26,11,88,22,1,21,0,0,0,0.4,0,6,4,0,11,9,7,9,14,3,8,7,6,6,4,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2.25,1.5,3.5,5,-1.62162162162162,11.4562468837919,0.666666666666667,0,0.5,-1.16666666666667,1.83333333333333,1.5,1.16666666666667,NA,-Inf,NA,NA,NA
"61917",2,1,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61946",144,112,32,32,1,49,0,1,5,7,1,3132,2900,728,556,150,14,835,1358,115,453,415,7,153,334,9,27,10,68,43,26,12,814,917,53,29,2184,146,5.13049450549451,1.34752747252747,4.81625036873271,4.12912087912088,1.89148351648352,1.4217032967033,10.3228021978022,5.60027472527473,0.287931034482759,0.326947637292465,0.468275862068966,0.79522349936143,0.290556900726392,0.343234393117021,0.106641123882503,0.0466155810983397,0.0367177522349936,0.794061302681992,0.177522349936143,0.0478927203065134,0.00446998722860792,24.7760416666667,-0.553139537772203,-0.0223255815119325,-1.80589148229854,-0.288296852218796
"61966",513,367,146,127,51,128,13,37,44,29,13,9357,8444,2174.66666666667,1509,408,45,2211,3456,249,1165,1055,11,749,1430,18,55,67,164,90,66,18,2529,2211,152,117,6524,738,4.36618638871858,1.35606989576947,4.27005997114746,5.91814837522992,3.09978540772532,1.03050275904353,9.15036787247088,4.82142857142857,0.261842728564661,0.324783584482206,0.409284699194694,0.7340682836769,0.287683284457478,0.323578921206154,0.152826760713904,0.0788714331516512,0.0266110932991343,0.730896654910762,0.161269637704392,0.0436037191407502,0.00480923372875922,25.3445419103314,0.225706616073952,0.00890553148967925,2.1518402755062,0.114985587020744
"61974",170,108,62,26,4,46,1,3,9,12,3,3103,2659,684,444,136,13,737,1331,144,496,474,7,382,540,11,26,15,52,25,31,9,661,728,56,51,2052,375,6.23684210526316,1.62573099415205,5.88124458504271,7.10526315789474,5.02631578947368,1.89473684210526,9.69736842105263,6.52631578947368,0.277171869123731,0.366419593941347,0.50056412185032,0.866983715791667,0.296351824087956,0.375330433139926,0.174025136964228,0.120850789558492,0.0464067031904608,0.648404769577828,0.143087334837254,0.043828553013213,0.00418949403802771,26.1529411764706,-1.47918060197116,-0.0565588624235487,-4.2984735441897,-0.692631895615485
"61975",137,65,72,27,3,22,0,3,7,13,2,2255,1956,525.333333333333,353,95,6,495,725,41,266,246,0,261,413,4,17,23,52,16,60,15,463,590,29,34,1576,261,4.21446700507614,1.43908629441624,4.01135412284661,7.0755076142132,4.47144670050761,0.70241116751269,8.48032994923858,4.55710659898477,0.253067484662577,0.342350332594235,0.370654396728016,0.713004729322251,0.298880842659644,0.322090529207976,0.183148558758315,0.115742793791574,0.0181818181818182,0.675831485587583,0.156541019955654,0.0421286031042129,0.00266075388026608,25.7043795620438,0.490028588517752,0.0190640115368258,1.11277341414953,0.246734681629608
"62066",39,0,39,4,3,2,1,2,8,5,3,246,206,54,34,11,0,51,80,6,22,21,1,34,31,0,3,2,5,3,36,13,67,59,1,0,162,33,3.5,1.55555555555556,5.20824263572498,5.16666666666667,5.66666666666667,1,8.5,3.66666666666667,0.247572815533981,0.353658536585366,0.388349514563107,0.742008051148473,0.261627906976744,0.334518599884392,0.126016260162602,0.134146341463415,0.024390243902439,0.699186991869919,0.138211382113821,0.0447154471544715,0,28.3461538461538,1.38046852083586,0.0487003820104915,0.292202292062949,0.593907097688921
"62071",6,6,0,2,0,0,0,0,0,0,0,130,118,29.6666666666667,27,6,1,36,50,2,17,16,0,10,17,0,1,0,3,1,0,0,37,27,0,3,89,10,4.85393258426966,1.55056179775281,3.82018603980321,5.15730337078652,3.03370786516854,0.606741573033708,10.9213483146067,5.15730337078652,0.305084745762712,0.361538461538462,0.423728813559322,0.785267275097784,0.34,0.347206312946091,0.130769230769231,0.0769230769230769,0.0153846153846154,0.769230769230769,0.207692307692308,0.0461538461538462,0.00769230769230769,24.7083333333333,-0.110168183283994,-0.00445874603510263,-0.0146973480416346,-0.0565282616985945
"62074",19,13,6,2,1,8,1,0,1,1,1,383,335,86.3333333333333,58,17,3,97,177,19,58,56,0,44,53,0,3,2,10,1,5,1,97,88,7,8,259,44,5.83783783783784,1.63320463320463,6.24077516825751,5.52509652509652,4.58687258687259,1.98069498069498,10.1119691119691,6.04633204633205,0.28955223880597,0.370757180156658,0.528358208955224,0.899115389111882,0.293233082706767,0.384869248106426,0.138381201044386,0.114882506527415,0.0496083550913838,0.694516971279373,0.151436031331593,0.0443864229765013,0.00783289817232376,25.4736842105263,-0.999196858829523,-0.0392246700780185,-0.376266279637288,-0.491209242346329
"62075",44,33,11,12,0,12,0,0,1,3,1,914,805,216,144,35,4,203,306,20,105,90,0,92,113,4,7,4,21,6,4,1,238,244,32,26,648,92,3.75,1.36574074074074,4.51379819128053,4.70833333333333,3.83333333333333,0.833333333333333,8.45833333333333,4.375,0.252173913043478,0.329321663019694,0.380124223602484,0.709445886622178,0.269513991163476,0.317506470507773,0.12363238512035,0.100656455142232,0.0218818380743982,0.7472647702407,0.157549234135667,0.0382932166301969,0.00437636761487965,24.4261363636364,0.672135187502523,0.0275170488486727,0.660409172368145,0.361274164315178
"62077",157,0,157,7,48,17,8,40,56,24,26,681,558,150.333333333333,97,25,2,133,189,9,79,72,7,115,129,1,3,12,15,4,60,13,142,151,9,11,451,108,4.31042128603104,1.60310421286031,4.29590790631707,7.72283813747228,6.88470066518847,0.53880266075388,7.96230598669623,4.72949002217295,0.238351254480287,0.359765051395007,0.338709677419355,0.698474728814362,0.293144208037825,0.326512564554965,0.18942731277533,0.158590308370044,0.013215859030837,0.622613803230543,0.142437591776799,0.0367107195301028,0.00293685756240822,28.9410828025478,0.317645165329574,0.0109755798529283,0.183332833839655,0.13460560487493
"62078",184,0,184,12,13,5,7,6,29,24,7,1216,1121,287.333333333333,206,53,4,303,484,40,138,132,3,80,132,0,10,9,28,5,132,51,327,353,17,14,862,77,4.13457076566125,1.32250580046404,4.77350859774268,4.13457076566125,2.50580046403712,1.25290023201856,9.4907192575406,4.32250580046404,0.270294380017841,0.316611842105263,0.431757359500446,0.748369201605709,0.274244004171011,0.325182662662666,0.108552631578947,0.0633223684210526,0.0328947368421053,0.788651315789474,0.169407894736842,0.0435855263157895,0.00328947368421053,28.2201086956522,0.724629387038485,0.0256777673981861,0.819786499897645,0.337083264760545
"62079",117,20,97,7,15,11,9,5,15,21,9,1103,856,228,152,43,4,218,326,19,159,150,5,226,194,3,6,12,19,9,80,32,198,246,25,18,684,221,5.92105263157895,1.92543859649123,5.36808669030587,7.65789473684211,8.92105263157895,0.75,8.60526315789474,6.27631578947368,0.254672897196262,0.406165004533092,0.380841121495327,0.787006126028419,0.306625577812018,0.365685028201579,0.175883952855848,0.200362647325476,0.0172257479601088,0.593834995466908,0.13780598368087,0.0389845874886673,0.00362647325475975,28.0961538461538,-1.22918060197116,-0.0437490700222453,-1.10830977389688,-0.502406969128233
"62080",106,1,105,9,8,5,5,3,22,19,14,529,414,112.333333333333,66,22,3,101,159,10,71,65,2,106,78,1,4,3,13,3,94,28,122,112,6,6,337,104,5.20771513353116,1.82492581602374,5.62460707137724,6.24925816023739,8.49258160237389,0.801186943620178,8.0919881305638,5.68842729970326,0.243961352657005,0.393194706994329,0.384057971014493,0.777252678008822,0.275757575757576,0.358129573097732,0.147448015122873,0.196597353497164,0.0189035916824197,0.627599243856333,0.12476370510397,0.0415879017013233,0.0056710775047259,28.9127358490566,-0.641292112200742,-0.0221802639345065,-0.276842553552914,-0.261665929634134
"62088",93,0,93,6,6,2,3,3,20,10,12,530,422,110.333333333333,89,16,2,111,143,4,73,68,1,101,84,0,5,5,9,2,63,23,116,113,12,6,331,100,5.54682779456193,1.91238670694864,4.74628672210743,6.85196374622357,8.23867069486405,0.326283987915408,9.05438066465257,5.95468277945619,0.26303317535545,0.40188679245283,0.338862559241706,0.740749351694536,0.315634218289086,0.348497447593704,0.158490566037736,0.188679245283019,0.00754716981132075,0.639622641509434,0.167924528301887,0.030188679245283,0.00377358490566038,28.8091397849462,-0.907547591953671,-0.0315020718677583,-0.386192066230667,-0.364332137953459
"62089",145,53,92,32,7,22,3,4,16,16,5,1975,1747,450.666666666667,320,104,7,491,789,60,248,237,5,194,179,1,16,14,34,17,70,21,489,593,38,36,1352,189,4.73298816568047,1.50887573964497,5.27313963331428,3.57470414201183,3.87426035502959,1.19822485207101,9.80547337278107,4.95266272189349,0.281053234115627,0.352911392405063,0.451631368059531,0.804542760464594,0.282808398950131,0.352294137241429,0.0906329113924051,0.0956962025316456,0.030379746835443,0.772151898734177,0.162025316455696,0.0526582278481013,0.00354430379746835,26.6206896551724,0.0944724656090319,0.00354883614334446,0.177704683918582,0.0449885275743245
"62090",19,18,1,4,0,7,0,0,0,0,0,453,361,94.3333333333333,66,15,2,96,154,13,70,62,0,81,59,1,3,4,15,6,1,0,102,100,4,4,283,81,5.91519434628975,1.87632508833922,6.19522077994694,5.62897526501767,7.72791519434629,1.24028268551237,9.15901060070671,6.67844522968198,0.265927977839335,0.403973509933775,0.426592797783933,0.830566307717708,0.284246575342466,0.37533237097647,0.130242825607064,0.178807947019868,0.0286975717439294,0.649006622516556,0.145695364238411,0.033112582781457,0.00441501103752759,25.3157894736842,-1.63131004217946,-0.0644384424145731,-0.675410340863859,-0.745486027443553
"62091",53,0,53,5,6,3,5,1,13,11,4,318,277,67.6666666666667,64,11,0,80,106,5,36,35,1,34,47,0,4,7,5,3,30,10,73,74,2,2,203,33,4.6551724137931,1.66995073891626,4.11309576471603,6.2512315270936,4.52216748768473,0.665024630541872,10.64039408867,4.78817733990148,0.288808664259928,0.364779874213836,0.382671480144404,0.747451354358241,0.327510917030568,0.337458351418854,0.147798742138365,0.10377358490566,0.0157232704402516,0.720125786163522,0.20125786163522,0.0345911949685535,0,28.5943396226415,0.258957847601045,0.00905626256869376,0.0680896778312901,0.107059241873098
"62092",226,136,90,52,19,50,4,13,23,17,10,4041,3600,909,698,185,21,1029,1631,125,550,511,16,371,443,8,30,24,87,32,48,20,985,1127,53,54,2727,355,5.05940594059406,1.52255225522552,5.06321146594133,4.38613861386139,3.67326732673267,1.23762376237624,10.1881188118812,5.44554455445545,0.285833333333333,0.350408314773571,0.453055555555556,0.803463870329126,0.29523187459177,0.351856113162514,0.109626330116308,0.0878495421925266,0.0309329373917347,0.759712942341005,0.172729522395447,0.0457807473397674,0.00519673348181143,25.7920353982301,-0.398409366952922,-0.0154469920966479,-1.56014620176143,-0.193039619124157
"62093",25,14,11,1,0,7,0,0,3,0,2,392,348,90.3333333333333,60,18,2,93,154,13,62,60,0,37,75,2,5,1,5,0,6,1,80,105,8,3,271,37,5.97785977859779,1.43911439114391,4.51772739723926,7.47232472324723,3.68634686346863,1.29520295202952,9.26568265682657,6.17712177121771,0.267241379310345,0.331632653061224,0.442528735632184,0.774161388693408,0.30188679245283,0.336952770354419,0.191326530612245,0.0943877551020408,0.0331632653061225,0.681122448979592,0.153061224489796,0.0459183673469388,0.00510204081632653,26.44,-1.12998658371519,-0.0427377679166108,-0.428960559459316,-0.547143570738923
"62095",31,14,17,7,1,3,0,1,3,3,2,484,424,109.333333333333,85,29,2,122,173,6,51,49,2,48,54,4,6,3,13,2,12,3,126,129,1,4,328,46,4.03353658536585,1.53658536585366,4.06641788414413,4.44512195121951,3.95121951219512,0.49390243902439,10.0426829268293,4.19817073170732,0.287735849056604,0.351239669421488,0.408018867924528,0.759258537346016,0.313513513513514,0.338731615058359,0.111570247933884,0.0950413223140496,0.012396694214876,0.772727272727273,0.175619834710744,0.0599173553719008,0.00413223140495868,25.9435483870968,0.848964455795206,0.0327235289147048,0.397530277186044,0.410671773952525
"62096",286,0,286,16,27,16,5,21,61,41,14,1704,1489,392.333333333333,293,62,8,390,549,27,188,177,10,167,187,3,26,15,36,19,160,52,476,450,10,11,1177,157,4.06032285471538,1.39422259983008,4.22049915732729,4.28971962616822,3.83092608326253,0.619371282922685,8.946474086661,4.31265930331351,0.261920752182673,0.332159624413146,0.368703828072532,0.700863452485677,0.279016141429669,0.315122885374707,0.109741784037559,0.0921361502347418,0.0158450704225352,0.765258215962441,0.171948356807512,0.0363849765258216,0.00469483568075117,28.4353146853147,0.734475884189013,0.0258297083157772,1.12598395139517,0.330394351935204
"62097",33,27,6,7,0,10,0,0,1,0,0,708,580,152.666666666667,114,31,1,158,227,12,101,97,1,112,113,1,6,11,6,9,8,2,145,166,28,20,458,111,5.71834061135371,1.76200873362445,4.80132042967613,6.66157205240175,6.60262008733624,0.707423580786026,9.31441048034934,5.95414847161572,0.272413793103448,0.392655367231638,0.391379310344828,0.784034677576466,0.316702819956616,0.357909106625227,0.159604519774011,0.156779661016949,0.0169491525423729,0.652542372881356,0.161016949152542,0.0437853107344633,0.00141242937853107,25.3560606060606,-0.907013284113198,-0.0357710646856714,-0.606783245408796,-0.428519241107907
"62101",25,0,25,2,4,1,2,1,6,6,3,132,111,31,14,6,0,24,42,4,18,15,1,17,23,0,2,1,1,2,15,7,27,37,2,3,93,16,4.35483870967742,1.29032258064516,4.82054848996631,6.67741935483871,4.93548387096774,1.16129032258065,6.96774193548387,5.2258064516129,0.216216216216216,0.318181818181818,0.378378378378378,0.696560196560197,0.232558139534884,0.311955409915683,0.174242424242424,0.121212121212121,0.0303030303030303,0.651515151515151,0.106060606060606,0.0454545454545455,0,28.68,-0.178671264110381,-0.00622982092435081,-0.0214582720727639,-0.0812813336089541
"62104",165,38,127,17,10,19,5,4,12,19,7,1696,1291,350,224,83,1,333,493,25,262,248,3,374,274,1,20,9,35,10,87,36,303,390,33,28,1050,371,6.37714285714286,2.01142857142857,5.62147014895249,7.04571428571429,9.61714285714286,0.642857142857143,8.56285714285714,6.73714285714286,0.257939581719597,0.420990566037736,0.381874515879163,0.802865081916899,0.304347826086957,0.372138911635341,0.161556603773585,0.21875,0.0147405660377358,0.597287735849057,0.132075471698113,0.048938679245283,0.000589622641509434,28.0090909090909,-1.69000766964033,-0.0603378265694374,-2.3464710332559,-0.691766224426857
"62107",11,1,10,0,1,2,1,0,2,2,0,89,75,18.6666666666667,14,2,0,22,42,6,14,14,0,13,11,0,0,0,2,1,5,2,20,20,1,2,56,13,6.75,1.875,8.16789872038106,5.30357142857143,6.26785714285714,2.89285714285714,10.6071428571429,6.75,0.293333333333333,0.404494382022472,0.56,0.964494382022472,0.275862068965517,0.41433045516609,0.123595505617978,0.146067415730337,0.0674157303370786,0.651685393258427,0.157303370786517,0.0224719101123595,0,28.4090909090909,-1.70286481249748,-0.0599408413999112,-0.124321745125742,-0.698436770369336
"62109",155,0,155,6,13,9,9,4,37,31,25,946,787,214,138,28,3,192,295,23,121,115,6,137,151,3,10,8,23,9,94,33,203,245,22,17,642,131,4.83644859813084,1.50934579439252,4.9010429126374,6.35046728971963,5.76168224299065,0.967289719626168,8.07476635514019,5.08878504672897,0.243964421855146,0.350951374207188,0.374841168996188,0.725792543203376,0.271268057784912,0.330278643632574,0.159619450317125,0.138477801268499,0.0243128964059197,0.661733615221987,0.145877378435518,0.0295983086680761,0.00317124735729387,28.5145161290323,-0.0416498592264496,-0.00146065460265845,-0.0347311205521009,-0.0183568290444508
"62115",9,5,4,2,1,3,1,0,1,3,0,147,122,30.6666666666667,30,7,2,39,50,0,29,29,1,22,20,0,1,2,3,2,0,0,37,27,4,4,92,21,8.51086956521739,1.95652173913044,3.82861300609535,5.8695652173913,6.45652173913044,0,11.445652173913,8.51086956521739,0.319672131147541,0.421768707482993,0.409836065573771,0.831604773056764,0.378640776699029,0.379531470673841,0.136054421768707,0.142857142857143,0,0.700680272108844,0.204081632653061,0.0476190476190476,0.0136054421768707,27.3055555555556,-3.46373437771487,-0.126850902947849,-0.432232706340818,-1.47017927326809
"62116",27,0,27,1,0,1,0,0,5,3,3,178,140,37.6666666666667,22,5,1,31,47,3,20,17,0,34,18,1,3,3,3,0,19,5,43,49,1,0,113,34,4.06194690265487,1.72566371681416,5.86622362556437,4.30088495575221,8.12389380530973,0.716814159292035,7.4070796460177,4.7787610619469,0.221428571428571,0.365168539325843,0.335714285714286,0.700882825040128,0.229508196721311,0.327069954216069,0.101123595505618,0.191011235955056,0.0168539325842697,0.691011235955056,0.123595505617978,0.0280898876404494,0.00561797752808989,28.462962962963,0.26837412555562,0.00942888925179146,0.0394616476093494,0.110847324745364
"62117",66,37,29,15,4,15,3,1,5,7,4,1201,1049,273.333333333333,197,49,6,279,421,27,136,130,3,129,129,2,15,9,29,6,23,9,286,361,8,4,820,126,4.28048780487805,1.48170731707317,4.80178373780266,4.24756097560976,4.24756097560976,0.889024390243902,9.18658536585366,4.47804878048781,0.265967588179218,0.342214820982515,0.401334604385129,0.743549425367643,0.277533039647577,0.330456887435349,0.107410491257286,0.104912572855953,0.02248126561199,0.757701915070774,0.164029975020816,0.0407993338884263,0.00499583680266445,25.3333333333333,0.569086407014717,0.022463937119002,0.682238090280802,0.284029179967028
"62118",30,28,2,5,0,19,0,0,0,0,0,718,605,153.666666666667,103,27,0,173,329,43,137,133,2,97,87,1,7,8,10,8,2,1,157,191,5,9,461,95,7.78958785249458,1.74403470715835,7.43869977399122,5.09544468546638,5.68112798264642,2.51843817787419,10.1323210412147,8.02386117136659,0.285950413223141,0.384401114206128,0.543801652892562,0.92820276709869,0.269709543568465,0.397722310507046,0.12116991643454,0.132311977715877,0.0598885793871866,0.672701949860724,0.143454038997214,0.0376044568245125,0,25.7416666666667,-2.97672598386407,-0.115638432523046,-1.9744191627083,-1.37494370662138
"62120",17,1,16,0,0,1,0,0,2,2,1,145,128,33,25,7,2,37,57,3,17,12,0,13,22,0,4,0,2,0,10,4,32,38,1,4,99,13,3.27272727272727,1.51515151515152,4.10891603639838,6,3.54545454545455,0.818181818181818,10.0909090909091,4.63636363636364,0.2890625,0.344827586206897,0.4453125,0.790140086206897,0.317757009345794,0.341362681511839,0.151724137931034,0.0896551724137931,0.0206896551724138,0.737931034482759,0.172413793103448,0.0482758620689655,0.0137931034482759,27.8382352941176,0.410771551138886,0.0147556605797381,0.0541040887923731,0.186565823421976
"62121",35,18,17,6,3,5,2,1,3,2,2,572,502,133,92,25,3,133,203,13,74,72,0,58,58,3,5,3,13,4,9,3,129,183,15,7,399,58,4.87218045112782,1.43609022556391,4.78537992338858,3.92481203007519,3.92481203007519,0.879699248120301,9,5.00751879699248,0.264940239043825,0.340909090909091,0.404382470119522,0.745291561028613,0.275229357798165,0.331397511022864,0.101398601398601,0.101398601398601,0.0227272727272727,0.767482517482518,0.160839160839161,0.0437062937062937,0.00524475524475524,25.8857142857143,0.0396163905100417,0.00153043451197733,0.0226164211214428,0.01976959888238
"62124",92,71,21,28,2,22,0,2,4,4,0,2057,1786,460,361,89,8,509,767,51,289,282,0,231,228,6,16,17,45,18,8,3,533,526,35,31,1380,231,5.51739130434783,1.60869565217391,5.03513474522578,4.46086956521739,4.5195652173913,0.997826086956522,9.95869565217391,5.65434782608696,0.284994400895857,0.36849781234808,0.429451287793953,0.797949100142033,0.300722258699934,0.354412276476961,0.110841030627127,0.112299465240642,0.0247933884297521,0.74331550802139,0.175498298492951,0.0432668935342732,0.00388915896937287,24.8559782608696,-0.607212638584434,-0.0244292392040091,-1.24860555931602,-0.303501594388922
"62127",51,23,28,7,10,14,3,5,6,3,0,765,645,171.333333333333,125,35,0,176,259,16,102,99,2,103,63,2,10,5,24,5,22,9,199,216,5,6,514,101,5.20038910505837,1.61673151750973,5.3256947181576,3.30933852140078,5.41050583657587,0.840466926070039,9.24513618677043,5.3579766536965,0.272868217054264,0.368627450980392,0.401550387596899,0.770177838577291,0.277777777777778,0.346360331381377,0.0823529411764706,0.13202614379085,0.0209150326797386,0.755555555555556,0.163398692810458,0.0457516339869281,0,26.4607843137255,-0.310841466193975,-0.0117472506675752,-0.223632846041987,-0.146165258850972
"62128",317,43,274,46,45,36,15,29,49,48,16,3182,2787,717,500,140,11,767,1277,116,459,432,9,338,397,3,27,28,73,27,175,37,841,783,7,21,2151,329,5.42259414225941,1.52859135285914,5.45099794333384,4.98326359832636,4.24267782426778,1.45606694560669,9.62761506276151,5.76150627615063,0.275206315034087,0.352922690131992,0.458198780050233,0.811121470182226,0.282920469361147,0.354545082896479,0.124764299182904,0.103394091766185,0.0364550597108737,0.724072910119422,0.157133878064111,0.043997485857951,0.00345694531741043,27.6932176656151,-0.714371088648105,-0.0257958861001224,-2.05507225930975,-0.322921473807314
"62132",83,56,27,21,2,20,0,2,7,2,6,1613,1353,357.666666666667,236,58,5,338,523,39,213,193,0,228,240,4,8,15,28,20,7,1,360,405,27,26,1073,228,4.85647716682199,1.58247903075489,5.06649744225564,6.03914259086673,5.73718546132339,0.981360671015843,8.50512581547064,5.35973904939422,0.249815225424982,0.363298202107874,0.386548410938655,0.749846613046528,0.27634011090573,0.340140390006939,0.148791072535648,0.141351518908865,0.0241785492870428,0.673279603223807,0.14631122132672,0.0359578425294482,0.00309981401115933,25.460843373494,-0.312603861891699,-0.0122778282441789,-0.487929989111256,-0.151249221671189
"62134",25,8,17,1,2,6,0,2,4,0,0,361,312,81.6666666666667,60,13,2,86,136,11,41,35,0,42,33,0,3,2,12,4,14,5,88,100,2,5,245,42,3.85714285714286,1.56734693877551,5.56432729180963,3.63673469387755,4.62857142857143,1.21224489795918,9.47755102040816,4.51836734693878,0.275641025641026,0.365650969529086,0.435897435897436,0.801548405426522,0.276752767527675,0.3542852737032,0.0914127423822715,0.116343490304709,0.0304709141274238,0.750692520775623,0.166204986149584,0.03601108033241,0.00554016620498615,26.33,0.528767840563747,0.0200823334813425,0.182228581589959,0.252394157326813
"62137",28,16,12,5,1,6,1,0,0,3,0,471,378,99,66,20,2,106,184,18,79,73,1,83,54,5,3,2,12,2,9,3,102,121,2,6,297,82,6.63636363636364,1.8989898989899,6.8361887636711,4.90909090909091,7.54545454545454,1.63636363636364,9.63636363636364,7.18181818181818,0.28042328042328,0.403397027600849,0.486772486772487,0.890169514373336,0.284789644012945,0.393454946990173,0.114649681528662,0.174097664543524,0.0382165605095541,0.666666666666667,0.140127388535032,0.0424628450106157,0.00424628450106157,26.8125,-2.13468299431566,-0.0796152165712134,-0.875767382283347,-0.92968936548126
"62139",10,10,0,2,0,5,0,0,0,0,0,252,231,54,38,14,1,68,129,15,51,47,0,17,43,0,2,3,0,2,0,0,63,56,2,0,162,17,7.83333333333333,1.57407407407407,6.04157596905831,7.16666666666667,2.83333333333333,2.5,11.3333333333333,8.5,0.294372294372294,0.345238095238095,0.558441558441558,0.903679653679654,0.302857142857143,0.381310089916863,0.170634920634921,0.0674603174603175,0.0595238095238095,0.694444444444444,0.150793650793651,0.0555555555555556,0.00396825396825397,25.725,-3.45286481249748,-0.134222150145675,-0.805332900874047,-1.59788273982946
"62142",69,39,30,14,4,20,3,1,3,5,0,1248,1077,278.333333333333,214,63,9,305,443,19,172,168,5,138,185,7,15,7,26,10,15,5,310,289,10,16,835,133,5.43233532934132,1.57365269461078,4.07022977256241,5.98203592814371,4.4622754491018,0.61437125748503,9.8622754491018,5.56167664670659,0.283194057567317,0.358974358974359,0.411327762302693,0.770302121277052,0.322072072072072,0.344163603883502,0.148237179487179,0.106570512820513,0.015224358974359,0.717948717948718,0.171474358974359,0.0504807692307692,0.00721153846153846,25.8188405797101,-0.514541459204064,-0.0199289142212071,-0.616320124989182,-0.246923126998871
"62148",5,2,3,0,1,2,0,1,2,0,0,89,81,22,12,3,1,18,29,2,8,8,0,6,13,0,2,2,1,0,1,0,20,31,2,0,66,6,3.27272727272727,1.09090909090909,3.89679482427716,5.31818181818182,2.45454545454545,0.818181818181818,7.36363636363636,3.27272727272727,0.222222222222222,0.269662921348315,0.358024691358025,0.627687612706339,0.235294117647059,0.272933572639132,0.146067415730337,0.0674157303370786,0.0224719101123595,0.764044943820225,0.134831460674157,0.0337078651685393,0.0112359550561798,24.6,1.77440791477525,0.0721304030396443,0.176318762985797,0.990554848234816
"62149",513,299,214,124,23,114,10,12,44,35,26,9316,8471,2155.66666666667,1545,444,48,2364,3885,327,1294,1214,32,656,831,20,86,69,208,82,133,48,2651,2639,19,65,6467,624,5.06850162362765,1.38611411782898,5.14804241695046,3.46946033709603,2.73882789546931,1.36523890521107,9.8698005257461,5.40250502551415,0.27906976744186,0.329540575354229,0.458623539133514,0.788164114487744,0.275307473982971,0.34153192951235,0.089201373980249,0.0669815371404036,0.0351009016745384,0.796479175611851,0.165843709746672,0.0476599398883641,0.0051524259338772,25.588693957115,-0.355369838011626,-0.0138877677230109,-3.32637755054487,-0.178530353721816
"62150",82,0,82,4,12,7,3,9,16,16,1,488,428,109.666666666667,76,19,1,120,213,24,76,72,7,53,71,1,4,3,13,2,58,22,113,127,6,2,329,46,5.90881458966565,1.51367781155015,5.88712364439322,5.82674772036474,4.34954407294833,1.96960486322188,9.84802431610942,6.2370820668693,0.280373831775701,0.344262295081967,0.497663551401869,0.841925846483836,0.28486646884273,0.364359814504942,0.145491803278689,0.0942622950819672,0.0491803278688525,0.692622950819672,0.155737704918033,0.0389344262295082,0.00204918032786885,28.6890243902439,-1.18994687936678,-0.0414774257632628,-0.505410113930128,-0.517838231485787
